"Date","Price","Open","High","Low","Vol.","Change %"
"02/11/2022","42,850.0","41,000.0","42,950.0","40,800.0","15.98M","4.00%"
"02/10/2022","41,200.0","41,800.0","41,800.0","40,800.0","3.95M","-0.72%"
"02/09/2022","41,500.0","41,900.0","42,350.0","41,400.0","5.32M","-1.19%"
"02/08/2022","42,000.0","41,850.0","42,400.0","41,300.0","5.78M","0.72%"
"02/07/2022","41,700.0","42,300.0","42,600.0","41,300.0","5.81M","-0.60%"
"01/28/2022","41,950.0","40,150.0","42,300.0","40,000.0","15.53M","4.35%"
"01/27/2022","40,200.0","39,400.0","40,500.0","39,200.0","7.26M","2.55%"
"01/26/2022","39,200.0","40,000.0","40,550.0","39,200.0","10.95M","-1.38%"
"01/25/2022","39,750.0","37,700.0","40,000.0","37,700.0","8.96M","5.30%"
"01/24/2022","37,750.0","40,000.0","40,500.0","37,200.0","6.82M","-5.63%"
"01/21/2022","40,000.0","39,650.0","41,000.0","39,650.0","8.23M","1.01%"
"01/20/2022","39,600.0","39,300.0","40,350.0","39,250.0","7.43M","0.76%"
"01/19/2022","39,300.0","38,600.0","40,300.0","38,600.0","6.65M","1.03%"
"01/18/2022","38,900.0","39,600.0","40,250.0","38,750.0","9.95M","-3.23%"
"01/17/2022","40,200.0","41,600.0","42,200.0","40,200.0","9.07M","-4.06%"
"01/14/2022","41,900.0","41,700.0","42,550.0","41,600.0","5.57M","-0.59%"
"01/13/2022","42,150.0","43,300.0","44,000.0","42,100.0","17.62M","-1.98%"
"01/12/2022","43,000.0","40,200.0","43,000.0","40,000.0","18.62M","6.97%"
"01/11/2022","40,200.0","40,400.0","41,500.0","40,000.0","4.83M","-0.62%"
"01/10/2022","40,450.0","41,000.0","41,950.0","40,450.0","4.22M","-1.34%"
"01/07/2022","41,000.0","41,850.0","42,400.0","41,000.0","4.15M","-2.38%"
"01/06/2022","42,000.0","41,300.0","43,000.0","41,300.0","5.19M","0.00%"
"01/05/2022","42,000.0","42,500.0","42,750.0","41,900.0","3.83M","-1.75%"
"01/04/2022","42,750.0","41,500.0","43,250.0","41,300.0","11.03M","4.14%"
"12/31/2021","41,050.0","41,000.0","42,350.0","41,000.0","3.73M","0.74%"
"12/30/2021","40,750.0","41,150.0","41,400.0","40,550.0","3.23M","-1.45%"
"12/29/2021","41,350.0","42,050.0","42,450.0","41,150.0","5.37M","-1.66%"
"12/28/2021","42,050.0","40,500.0","42,200.0","40,000.0","8.59M","3.19%"
"12/27/2021","40,750.0","39,600.0","41,600.0","39,200.0","9.04M","3.82%"
"12/24/2021","39,250.0","36,600.0","39,250.0","36,450.0","7.86M","6.95%"
"12/23/2021","36,700.0","38,000.0","38,600.0","35,700.0","4.60M","-3.42%"
"12/22/2021","38,000.0","38,500.0","39,500.0","37,900.0","5.93M","-2.06%"
"12/21/2021","38,800.0","39,500.0","39,600.0","38,500.0","3.63M","-2.51%"
"12/20/2021","39,800.0","39,000.0","40,000.0","38,700.0","8.24M","4.74%"
"12/17/2021","38,000.0","38,074.1","38,148.2","37,333.3","5.89M","0.20%"
"12/16/2021","37,925.9","39,037.1","39,037.1","37,925.9","5.42M","-1.54%"
"12/15/2021","38,518.5","37,481.5","39,037.1","36,963.0","6.21M","2.97%"
"12/14/2021","37,407.4","37,037.1","38,000.0","36,666.7","3.16M","0.00%"
"12/13/2021","37,407.4","38,518.5","38,814.8","37,037.1","6.32M","-2.88%"
"12/10/2021","38,518.5","37,925.9","39,629.6","37,629.6","11.04M","1.56%"
"12/09/2021","37,925.9","37,851.9","38,518.5","37,333.3","3.43M","0.20%"
"12/08/2021","37,851.9","35,629.6","37,851.9","35,629.6","12.40M","6.90%"
"12/07/2021","35,407.4","35,111.1","35,925.9","34,481.5","3.05M","1.70%"
